START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
  1.5937029517521373E+00 -1.5924962537979737E+00  5.7182160205932975E-01
 -1.5937029517521373E+00  1.5924962537979737E+00 -5.7182160205932975E-01
  1.5939024988899724E+00 -1.5936943478585792E+00 -5.7182160205932975E-01
 -1.5939024988899724E+00  1.5936943478585792E+00  5.7182160205932975E-01
  2.9932070675281843E-04  1.5890724289221447E+00 -1.7154648061779891E+00
 -2.9932070675281843E-04 -1.5890724289221447E+00  1.7154648061779891E+00
  2.9932070675281843E-04 -1.5926667111039619E+00 -1.7154648061779891E+00
 -2.9932070675281843E-04  1.5926667111039619E+00  1.7154648061779891E+00
  1.5935034046143020E+00 -4.2858972431459739E-04  1.7154648061779891E+00
 -1.5935034046143020E+00  4.2858972431459739E-04 -1.7154648061779891E+00
  1.5941020460278077E+00 -4.0228719061318223E-03 -1.7154648061779891E+00
 -1.5941020460278077E+00  4.0228719061318223E-03  1.7154648061779891E+00
 -3.9909427567042454E-04 -5.2789366854980635E-01  2.2872864082373190E+00
  3.9909427567042454E-04  5.2789366854980635E-01 -2.2872864082373190E+00
  5.3086848083134786E-01  1.6542778494704137E-03  2.2872864082373190E+00
 -5.3086848083134786E-01 -1.6542778494704137E-03 -2.2872864082373190E+00
  5.3166666938268869E-01 -3.1380983929525535E-03 -2.2872864082373190E+00
 -5.3166666938268869E-01  3.1380983929525535E-03  2.2872864082373190E+00
  3.9909427567042454E-04 -5.3268604479222925E-01 -2.2872864082373190E+00
 -3.9909427567042454E-04  5.3268604479222925E-01  2.2872864082373190E+00
 -1.0625351502140366E+00 -2.1196756061405893E+00  0.0000000000000000E+00
  1.0625351502140366E+00  2.1196756061405893E+00  0.0000000000000000E+00
 -2.1250703004280731E+00 -1.0576120722550713E+00  0.0000000000000000E+00
  2.1250703004280731E+00  1.0576120722550713E+00  0.0000000000000000E+00
  1.0625351502140366E+00 -2.1226432472275532E+00  0.0000000000000000E+00
 -1.0625351502140366E+00  2.1226432472275532E+00  0.0000000000000000E+00
 -2.1250703004280731E+00  1.0635473544289999E+00  0.0000000000000000E+00
  2.1250703004280731E+00 -1.0635473544289999E+00  0.0000000000000000E+00
 -5.3156689581377115E-01 -1.5883305186504038E+00  1.7154648061779891E+00
  5.3156689581377115E-01  1.5883305186504038E+00 -1.7154648061779891E+00
 -5.3096825440026540E-01  1.5898143391938857E+00 -1.7154648061779891E+00
  5.3096825440026540E-01 -1.5898143391938857E+00  1.7154648061779891E+00
  5.3096825440026540E-01  1.5919248008322209E+00  1.7154648061779891E+00
 -5.3096825440026540E-01 -1.5919248008322209E+00 -1.7154648061779891E+00
 -1.5941020460278077E+00 -5.2626698476488598E-01  1.7154648061779891E+00
  1.5941020460278077E+00  5.2626698476488598E-01 -1.7154648061779891E+00
  1.5935034046143020E+00  5.2986126694670310E-01  1.7154648061779891E+00
 -1.5935034046143020E+00 -5.2986126694670310E-01 -1.7154648061779891E+00
  1.5935034046143020E+00 -5.3071844639533250E-01  1.7154648061779891E+00
 -1.5935034046143020E+00  5.3071844639533250E-01 -1.7154648061779891E+00
  5.3156689581377115E-01 -1.5934086213757028E+00 -1.7154648061779891E+00
 -5.3156689581377115E-01  1.5934086213757028E+00  1.7154648061779891E+00
 -1.5941020460278077E+00  5.3431272857714962E-01  1.7154648061779891E+00
  1.5941020460278077E+00 -5.3431272857714962E-01 -1.7154648061779891E+00
 -5.3166666938268869E-01 -5.2715175827806526E-01  2.2872864082373190E+00
  5.3166666938268869E-01  5.2715175827806526E-01 -2.2872864082373190E+00
 -5.3086848083134786E-01  5.2863557882154744E-01 -2.2872864082373190E+00
  5.3086848083134786E-01 -5.2863557882154744E-01  2.2872864082373190E+00
 -5.3086848083134786E-01 -5.3194413452048817E-01 -2.2872864082373190E+00
  5.3086848083134786E-01  5.3194413452048817E-01  2.2872864082373190E+00
 -5.3166666938268869E-01  5.3342795506397034E-01  2.2872864082373190E+00
  5.3166666938268869E-01 -5.3342795506397034E-01 -2.2872864082373190E+00
  1.9954713783521227E-04  2.1199613326234656E+00 -1.1436432041186595E+00
 -1.9954713783521227E-04 -2.1199613326234656E+00  1.1436432041186595E+00
 -1.9954713783521227E-04  2.1223575207446768E+00  1.1436432041186595E+00
  1.9954713783521227E-04 -2.1223575207446768E+00 -1.1436432041186595E+00
  2.1248707532902378E+00 -1.7695470263585382E-03  1.1436432041186595E+00
 -2.1248707532902378E+00  1.7695470263585382E-03 -1.1436432041186595E+00
  2.1252698475659084E+00 -4.1657351475700216E-03 -1.1436432041186595E+00
 -2.1252698475659084E+00  4.1657351475700216E-03  1.1436432041186595E+00
 -1.0626349237829542E+00 -2.1190765591102863E+00  5.7182160205932975E-01
  1.0626349237829542E+00  2.1190765591102863E+00 -5.7182160205932975E-01
 -1.0624353766451189E+00 -2.1202746531708923E+00 -5.7182160205932975E-01
  1.0624353766451189E+00  2.1202746531708923E+00  5.7182160205932975E-01
  1.0624353766451189E+00 -2.1220442001972502E+00  5.7182160205932975E-01
 -1.0624353766451189E+00  2.1220442001972502E+00 -5.7182160205932975E-01
 -2.1251700739969905E+00 -1.0570130252247685E+00  5.7182160205932975E-01
  2.1251700739969905E+00  1.0570130252247685E+00 -5.7182160205932975E-01
 -2.1249705268591557E+00 -1.0582111192853740E+00 -5.7182160205932975E-01
  2.1249705268591557E+00  1.0582111192853740E+00  5.7182160205932975E-01
  1.0626349237829542E+00 -2.1232422942578562E+00 -5.7182160205932975E-01
 -1.0626349237829542E+00  2.1232422942578562E+00  5.7182160205932975E-01
  2.1249705268591557E+00 -1.0629483073986972E+00  5.7182160205932975E-01
 -2.1249705268591557E+00  1.0629483073986972E+00 -5.7182160205932975E-01
 -2.1251700739969905E+00  1.0641464014593027E+00  5.7182160205932975E-01
  2.1251700739969905E+00 -1.0641464014593027E+00 -5.7182160205932975E-01
  5.3146712224485348E-01  2.1192194223517244E+00 -1.1436432041186595E+00
 -5.3146712224485348E-01 -2.1192194223517244E+00  1.1436432041186595E+00
 -5.3106802796918307E-01  2.1207032428952068E+00 -1.1436432041186595E+00
  5.3106802796918307E-01 -2.1207032428952068E+00  1.1436432041186595E+00
 -5.3106802796918307E-01 -2.1216156104729356E+00 -1.1436432041186595E+00
  5.3106802796918307E-01  2.1216156104729356E+00  1.1436432041186595E+00
 -5.3146712224485348E-01  2.1230994310164180E+00  1.1436432041186595E+00
  5.3146712224485348E-01 -2.1230994310164180E+00 -1.1436432041186595E+00
 -2.1252698475659084E+00 -5.2612412152344779E-01  1.1436432041186595E+00
  2.1252698475659084E+00  5.2612412152344779E-01 -1.1436432041186595E+00
  2.1248707532902378E+00  5.2852030964465935E-01  1.1436432041186595E+00
 -2.1248707532902378E+00 -5.2852030964465935E-01 -1.1436432041186595E+00
  2.1248707532902378E+00 -5.3205940369737625E-01  1.1436432041186595E+00
 -2.1248707532902378E+00  5.3205940369737625E-01 -1.1436432041186595E+00
 -2.1252698475659084E+00  5.3445559181858782E-01  1.1436432041186595E+00
  2.1252698475659084E+00 -5.3445559181858782E-01 -1.1436432041186595E+00
  3.9909427567042454E-04  1.0581835252208240E+00 -2.2872864082373190E+00
 -3.9909427567042454E-04 -1.0581835252208240E+00  2.2872864082373190E+00
 -1.0621360559383661E+00 -9.1236757772934361E-04 -2.2872864082373190E+00
  1.0621360559383661E+00  9.1236757772934361E-04  2.2872864082373190E+00
 -1.0629342444897070E+00  3.8800086646936238E-03  2.2872864082373190E+00
  1.0629342444897070E+00 -3.8800086646936238E-03 -2.2872864082373190E+00
 -3.9909427567042454E-04  1.0629759014632472E+00  2.2872864082373190E+00
  3.9909427567042454E-04 -1.0629759014632472E+00 -2.2872864082373190E+00
  1.5940022724588900E+00  1.5874457451372244E+00 -1.1436432041186595E+00
 -1.5940022724588900E+00 -1.5874457451372244E+00  1.1436432041186595E+00
  1.5936031781832196E+00  1.5898419332584359E+00  1.1436432041186595E+00
 -1.5936031781832196E+00 -1.5898419332584359E+00 -1.1436432041186595E+00
  1.5936031781832196E+00 -1.5918972067676707E+00  1.1436432041186595E+00
 -1.5936031781832196E+00  1.5918972067676707E+00 -1.1436432041186595E+00
 -1.5940022724588900E+00  1.5942933948888822E+00  1.1436432041186595E+00
  1.5940022724588900E+00 -1.5942933948888822E+00 -1.1436432041186595E+00
 -1.0628344709207893E+00 -1.5875886083786626E+00  1.7154648061779891E+00
  1.0628344709207893E+00  1.5875886083786626E+00 -1.7154648061779891E+00
  1.5941020460278077E+00  1.0565568414359039E+00 -1.7154648061779891E+00
 -1.5941020460278077E+00 -1.0565568414359039E+00  1.7154648061779891E+00
  1.0622358295072838E+00 -1.5905562494656269E+00  1.7154648061779891E+00
 -1.0622358295072838E+00  1.5905562494656269E+00 -1.7154648061779891E+00
 -1.0622358295072838E+00 -1.5911828905604797E+00 -1.7154648061779891E+00
  1.0622358295072838E+00  1.5911828905604797E+00  1.7154648061779891E+00
 -1.5935034046143020E+00 -1.0601511236177210E+00 -1.7154648061779891E+00
  1.5935034046143020E+00  1.0601511236177210E+00  1.7154648061779891E+00
 -1.5935034046143020E+00  1.0610083030663502E+00 -1.7154648061779891E+00
  1.5935034046143020E+00 -1.0610083030663502E+00  1.7154648061779891E+00
 -1.0628344709207893E+00  1.5941505316474440E+00  1.7154648061779891E+00
  1.0628344709207893E+00 -1.5941505316474440E+00 -1.7154648061779891E+00
  1.5941020460278077E+00 -1.0646025852481673E+00 -1.7154648061779891E+00
 -1.5941020460278077E+00  1.0646025852481673E+00  1.7154648061779891E+00
 -5.3166666938268869E-01 -1.0574416149490831E+00  2.2872864082373190E+00
  5.3166666938268869E-01  1.0574416149490831E+00 -2.2872864082373190E+00
 -5.3086848083134786E-01  1.0589254354925650E+00 -2.2872864082373190E+00
  5.3086848083134786E-01 -1.0589254354925650E+00  2.2872864082373190E+00
  1.0629342444897070E+00  5.2640984800632418E-01 -2.2872864082373190E+00
 -1.0629342444897070E+00 -5.2640984800632418E-01  2.2872864082373190E+00
  1.0621360559383661E+00 -5.2937748909328852E-01  2.2872864082373190E+00
 -1.0621360559383661E+00  5.2937748909328852E-01 -2.2872864082373190E+00
  5.3086848083134786E-01  1.0622339911915062E+00  2.2872864082373190E+00
 -5.3086848083134786E-01 -1.0622339911915062E+00 -2.2872864082373190E+00
  1.0621360559383661E+00  5.3120222424874708E-01  2.2872864082373190E+00
 -1.0621360559383661E+00 -5.3120222424874708E-01 -2.2872864082373190E+00
 -5.3166666938268869E-01  1.0637178117349881E+00  2.2872864082373190E+00
  5.3166666938268869E-01 -1.0637178117349881E+00 -2.2872864082373190E+00
 -1.0629342444897070E+00  5.3416986533571142E-01  2.2872864082373190E+00
  1.0629342444897070E+00 -5.3416986533571142E-01 -2.2872864082373190E+00
  1.0627346973518719E+00  2.1184775120799837E+00 -1.1436432041186595E+00
 -1.0627346973518719E+00 -2.1184775120799837E+00  1.1436432041186595E+00
 -1.0623356030762012E+00 -2.1208737002011948E+00 -1.1436432041186595E+00
  1.0623356030762012E+00  2.1208737002011948E+00  1.1436432041186595E+00
 -1.0623356030762012E+00  2.1214451531669476E+00 -1.1436432041186595E+00
  1.0623356030762012E+00 -2.1214451531669476E+00  1.1436432041186595E+00
 -2.1252698475659084E+00 -1.0564139781944655E+00  1.1436432041186595E+00
  2.1252698475659084E+00  1.0564139781944655E+00 -1.1436432041186595E+00
 -2.1248707532902378E+00 -1.0588101663156770E+00 -1.1436432041186595E+00
  2.1248707532902378E+00  1.0588101663156770E+00  1.1436432041186595E+00
 -1.0627346973518719E+00  2.1238413412881587E+00  1.1436432041186595E+00
  1.0627346973518719E+00 -2.1238413412881587E+00 -1.1436432041186595E+00
  2.1248707532902378E+00 -1.0623492603683942E+00  1.1436432041186595E+00
 -2.1248707532902378E+00  1.0623492603683942E+00 -1.1436432041186595E+00
  2.1252698475659084E+00 -1.0647454484896057E+00 -1.1436432041186595E+00
 -2.1252698475659084E+00  1.0647454484896057E+00  1.1436432041186595E+00
 -1.5938027253210549E+00 -2.1189336958688481E+00  0.0000000000000000E+00
  1.5938027253210549E+00  2.1189336958688481E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.6514492833550891E+00  0.0000000000000000E+00
  0.0000000000000000E+00 -2.6514492833550891E+00  0.0000000000000000E+00
  2.1250703004280731E+00  1.5879019289260889E+00  0.0000000000000000E+00
 -2.1250703004280731E+00 -1.5879019289260889E+00  0.0000000000000000E+00
  1.5938027253210549E+00 -2.1233851574992944E+00  0.0000000000000000E+00
 -1.5938027253210549E+00  2.1233851574992944E+00  0.0000000000000000E+00
 -2.6563378755350913E+00  3.7095513587053499E-03  0.0000000000000000E+00
  2.6563378755350913E+00 -3.7095513587053499E-03  0.0000000000000000E+00
 -2.1250703004280731E+00  1.5938372111000176E+00  0.0000000000000000E+00
  2.1250703004280731E+00 -1.5938372111000176E+00  0.0000000000000000E+00
 -5.3126757510701828E-01 -2.6507073730833479E+00  0.0000000000000000E+00
  5.3126757510701828E-01  2.6507073730833479E+00  0.0000000000000000E+00
 -5.3126757510701828E-01  2.6521911936268303E+00  0.0000000000000000E+00
  5.3126757510701828E-01 -2.6521911936268303E+00  0.0000000000000000E+00
  2.6563378755350913E+00  5.2658030531231248E-01  0.0000000000000000E+00
 -2.6563378755350913E+00 -5.2658030531231248E-01  0.0000000000000000E+00
 -2.6563378755350913E+00  5.3399940802972312E-01  0.0000000000000000E+00
  2.6563378755350913E+00 -5.3399940802972312E-01  0.0000000000000000E+00
  9.9773568917606135E-05  2.6508502363247861E+00 -5.7182160205932975E-01
 -9.9773568917606135E-05 -2.6508502363247861E+00  5.7182160205932975E-01
 -1.5939024988899724E+00 -2.1183346488385451E+00  5.7182160205932975E-01
  1.5939024988899724E+00  2.1183346488385451E+00 -5.7182160205932975E-01
  1.5937029517521373E+00  2.1195327428991511E+00  5.7182160205932975E-01
 -1.5937029517521373E+00 -2.1195327428991511E+00 -5.7182160205932975E-01
  9.9773568917606135E-05 -2.6520483303853921E+00 -5.7182160205932975E-01
 -9.9773568917606135E-05  2.6520483303853921E+00  5.7182160205932975E-01
 -2.1251700739969905E+00 -1.5873028818957862E+00  5.7182160205932975E-01
  2.1251700739969905E+00  1.5873028818957862E+00 -5.7182160205932975E-01
 -2.1249705268591557E+00 -1.5885009759563917E+00 -5.7182160205932975E-01
  2.1249705268591557E+00  1.5885009759563917E+00  5.7182160205932975E-01
 -1.5937029517521373E+00  2.1227861104689913E+00 -5.7182160205932975E-01
  1.5937029517521373E+00 -2.1227861104689913E+00  5.7182160205932975E-01
 -1.5939024988899724E+00  2.1239842045295974E+00  5.7182160205932975E-01
  1.5939024988899724E+00 -2.1239842045295974E+00 -5.7182160205932975E-01
  2.1249705268591557E+00 -1.5932381640697149E+00  5.7182160205932975E-01
 -2.1249705268591557E+00  1.5932381640697149E+00 -5.7182160205932975E-01
  2.6562381019661738E+00 -3.1105043284024789E-03  5.7182160205932975E-01
 -2.6562381019661738E+00  3.1105043284024789E-03 -5.7182160205932975E-01
 -2.6564376491040091E+00  4.3085983890082209E-03  5.7182160205932975E-01
  2.6564376491040091E+00 -4.3085983890082209E-03 -5.7182160205932975E-01
 -2.1251700739969905E+00  1.5944362581303204E+00  5.7182160205932975E-01
  2.1251700739969905E+00 -1.5944362581303204E+00 -5.7182160205932975E-01
  2.9932070675281843E-04  2.1193622855931626E+00 -1.7154648061779891E+00
 -2.9932070675281843E-04 -2.1193622855931626E+00  1.7154648061779891E+00
  2.9932070675281843E-04 -2.1229565677749798E+00 -1.7154648061779891E+00
 -2.9932070675281843E-04  2.1229565677749798E+00  1.7154648061779891E+00
 -2.1247709797213203E+00  1.1704999960556674E-03 -1.7154648061779891E+00
  2.1247709797213203E+00 -1.1704999960556674E-03  1.7154648061779891E+00
  2.1253696211348259E+00 -4.7647821778728922E-03 -1.7154648061779891E+00
 -2.1253696211348259E+00  4.7647821778728922E-03  1.7154648061779891E+00
  1.0629342444897070E+00  1.0566997046773419E+00 -2.2872864082373190E+00
 -1.0629342444897070E+00 -1.0566997046773419E+00  2.2872864082373190E+00
 -1.0621360559383661E+00  1.0596673457643062E+00 -2.2872864082373190E+00
  1.0621360559383661E+00 -1.0596673457643062E+00  2.2872864082373190E+00
  1.0621360559383661E+00  1.0614920809197650E+00  2.2872864082373190E+00
 -1.0621360559383661E+00 -1.0614920809197650E+00 -2.2872864082373190E+00
  1.0629342444897070E+00 -1.0644597220067293E+00 -2.2872864082373190E+00
 -1.0629342444897070E+00  1.0644597220067293E+00  2.2872864082373190E+00
  5.3136734867593594E-01  2.6501083260530449E+00 -5.7182160205932975E-01
 -5.3136734867593594E-01 -2.6501083260530449E+00  5.7182160205932975E-01
  5.3116780153810061E-01  2.6513064201136509E+00  5.7182160205932975E-01
 -5.3116780153810061E-01 -2.6513064201136509E+00 -5.7182160205932975E-01
 -5.3116780153810061E-01  2.6515921465965273E+00 -5.7182160205932975E-01
  5.3116780153810061E-01 -2.6515921465965273E+00  5.7182160205932975E-01
 -5.3136734867593594E-01  2.6527902406571333E+00  5.7182160205932975E-01
  5.3136734867593594E-01 -2.6527902406571333E+00 -5.7182160205932975E-01
 -2.6564376491040091E+00 -5.2598125828200959E-01  5.7182160205932975E-01
  2.6564376491040091E+00  5.2598125828200959E-01 -5.7182160205932975E-01
  2.6562381019661738E+00  5.2717935234261537E-01  5.7182160205932975E-01
 -2.6562381019661738E+00 -5.2717935234261537E-01 -5.7182160205932975E-01
  2.6562381019661738E+00 -5.3340036099942023E-01  5.7182160205932975E-01
 -2.6562381019661738E+00  5.3340036099942023E-01 -5.7182160205932975E-01
 -2.6564376491040091E+00  5.3459845506002601E-01  5.7182160205932975E-01
  2.6564376491040091E+00 -5.3459845506002601E-01 -5.7182160205932975E-01
 -5.3156689581377115E-01 -2.1186203753214214E+00  1.7154648061779891E+00
  5.3156689581377115E-01  2.1186203753214214E+00 -1.7154648061779891E+00
 -5.3096825440026540E-01  2.1201041958649038E+00 -1.7154648061779891E+00
  5.3096825440026540E-01 -2.1201041958649038E+00  1.7154648061779891E+00
 -5.3096825440026540E-01 -2.1222146575032386E+00 -1.7154648061779891E+00
  5.3096825440026540E-01  2.1222146575032386E+00  1.7154648061779891E+00
  5.3156689581377115E-01 -2.1236984780467210E+00 -1.7154648061779891E+00
 -5.3156689581377115E-01  2.1236984780467210E+00  1.7154648061779891E+00
 -2.1253696211348259E+00 -5.2552507449314501E-01  1.7154648061779891E+00
  2.1253696211348259E+00  5.2552507449314501E-01 -1.7154648061779891E+00
 -2.1247709797213203E+00 -5.2911935667496213E-01 -1.7154648061779891E+00
  2.1247709797213203E+00  5.2911935667496213E-01  1.7154648061779891E+00
 -2.1247709797213203E+00  5.3146035666707347E-01 -1.7154648061779891E+00
  2.1247709797213203E+00 -5.3146035666707347E-01  1.7154648061779891E+00
  2.1253696211348259E+00 -5.3505463884889060E-01 -1.7154648061779891E+00
 -2.1253696211348259E+00  5.3505463884889060E-01  1.7154648061779891E+00
 -3.9909427567042454E-04 -1.5884733818918417E+00  2.2872864082373190E+00
  3.9909427567042454E-04  1.5884733818918417E+00 -2.2872864082373190E+00
 -3.9909427567042454E-04  1.5932657581342649E+00  2.2872864082373190E+00
  3.9909427567042454E-04 -1.5932657581342649E+00 -2.2872864082373190E+00
 -1.5934036310453843E+00 -1.7045730598827362E-04 -2.2872864082373190E+00
  1.5934036310453843E+00  1.7045730598827362E-04  2.2872864082373190E+00
 -1.5942018195967254E+00  4.6219189364346937E-03  2.2872864082373190E+00
  1.5942018195967254E+00 -4.6219189364346937E-03 -2.2872864082373190E+00
